-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2021 through 03/31/2024 
Location: Latitude  37.5295   Longitude -77.4235 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 60.8 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SFC_LW_DWN       CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W/m^2) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS                      MERRA-2 Earth Skin Temperature (C) 
T2M_RANGE               MERRA-2 Temperature at 2 Meters Range (C) 
T2M_MAX                 MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN                 MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN
2021,6,14,7.75,8.21,0.67,389.19,149.57,156.88,19.31,0.48,2.43,25.3,19.58,22.44,25.62,13.54,32.62,19.08
2021,6,15,7.75,8.19,0.67,369.02,146.52,153.45,18.77,0.43,2.16,23.22,15.58,19.4,23.52,9.77,28.62,18.84
2021,6,16,8.01,8.41,0.7,350.84,150.06,156.02,19.21,0.42,2.1,22.19,13.33,17.76,22.67,11.15,28.05,16.9
2021,6,17,8.67,8.73,0.75,317.66,159.81,159.38,20.4,0.44,-999.0,20.93,8.99,14.96,21.01,13.0,27.32,14.31
2021,6,18,8.21,8.5,0.71,343.49,153.91,157.74,19.77,0.44,-999.0,22.76,12.76,17.76,23.1,18.76,31.13,12.37
2021,6,19,6.22,7.65,0.54,404.84,120.8,146.32,15.77,0.38,1.95,26.43,19.55,22.99,26.49,13.2,33.33,20.13
2021,6,20,5.98,7.57,0.52,407.97,116.24,145.2,15.05,0.38,1.9,26.95,20.86,23.9,27.39,11.48,32.54,21.06
2021,6,21,7.49,7.79,0.65,410.88,144.41,148.99,18.42,0.45,2.27,28.49,21.4,24.94,28.85,12.85,35.57,22.72
2021,6,22,2.49,7.67,0.22,393.97,51.56,147.37,7.44,0.16,0.83,22.94,20.04,21.49,22.93,9.8,26.89,17.1
2021,6,23,8.02,8.55,0.7,341.82,150.14,158.3,19.44,0.46,2.34,19.73,10.86,15.3,20.2,12.66,26.23,13.55
2021,6,24,8.33,8.55,0.72,325.26,154.48,157.28,19.64,0.42,2.12,20.0,11.37,15.69,20.39,14.26,27.19,12.93
2021,6,25,6.71,8.09,0.58,372.06,128.23,153.09,16.8,0.38,1.88,21.45,16.33,18.89,21.82,14.84,28.18,13.33
2021,6,26,5.79,7.88,0.5,404.7,112.76,151.96,15.06,0.37,1.83,25.48,20.43,22.95,25.91,12.61,31.9,19.3
2021,6,27,7.14,8.01,0.62,404.95,139.64,155.43,18.26,0.47,2.36,26.46,20.87,23.66,26.78,10.16,31.7,21.55
2021,6,28,8.18,8.26,0.71,392.05,158.23,158.34,20.27,0.49,2.52,27.86,20.61,24.23,28.45,14.08,34.82,20.74
2021,6,29,8.05,8.27,0.7,398.32,155.49,158.68,19.95,0.47,2.35,28.56,20.71,24.64,29.19,13.46,35.6,22.14
2021,6,30,8.06,8.17,0.7,404.68,156.02,156.88,19.95,0.48,2.41,29.12,19.53,24.33,29.65,14.7,36.66,21.97
2021,7,1,5.64,8.01,0.49,421.88,111.02,154.89,14.8,0.37,1.84,28.57,21.32,24.94,28.96,11.79,35.44,23.65
2021,7,2,3.62,7.63,0.31,392.21,72.17,144.42,10.01,0.24,1.2,23.35,19.23,21.29,23.36,7.72,26.96,19.24
2021,7,3,7.45,8.27,0.65,354.84,140.87,154.87,18.23,0.42,2.12,21.68,14.81,18.25,21.99,11.98,27.13,15.15
2021,7,4,7.7,8.01,0.67,375.09,145.17,149.87,18.38,0.39,1.96,23.67,15.98,19.83,23.99,14.69,30.02,15.33
2021,7,5,7.04,7.83,0.62,405.42,133.62,147.63,17.15,0.39,1.95,25.43,18.63,22.03,25.8,11.76,31.8,20.04
2021,7,6,7.53,7.56,0.66,399.63,141.59,141.42,17.51,0.4,2.02,27.44,19.57,23.51,27.85,15.34,35.01,19.66
2021,7,7,7.37,7.7,0.65,410.25,139.59,144.73,17.61,0.42,2.12,28.4,19.87,24.13,28.81,13.93,35.41,21.48
2021,7,8,2.11,7.82,0.19,411.68,43.91,152.87,6.46,0.16,0.78,24.09,22.16,23.13,24.08,4.04,25.81,21.76
2021,7,9,6.81,7.77,0.59,399.45,132.21,149.7,17.32,0.45,2.31,25.69,21.47,23.58,25.98,13.4,32.63,19.23
2021,7,10,7.02,7.72,0.62,387.62,132.22,144.95,16.7,0.39,1.96,25.76,18.62,22.19,26.15,11.62,31.84,20.23
2021,7,11,5.95,7.7,0.52,414.07,116.11,147.71,15.43,0.38,1.88,27.13,22.08,24.61,27.48,11.83,32.85,21.02
2021,7,12,7.55,7.86,0.66,411.52,147.5,152.7,18.97,0.48,2.41,28.01,22.47,25.24,28.23,9.73,33.31,23.58
2021,7,13,6.97,7.9,0.62,408.57,135.22,152.3,17.65,0.46,2.35,27.37,21.87,24.62,27.52,9.02,32.18,23.15
2021,7,14,7.3,7.78,0.65,407.79,141.89,150.09,18.32,0.48,2.45,27.98,20.96,24.48,28.42,12.14,34.58,22.43
2021,7,15,7.05,7.55,0.62,412.2,136.31,144.91,17.32,0.43,2.19,28.12,21.3,24.71,28.68,12.55,34.53,21.98
2021,7,16,7.49,7.61,0.66,410.54,142.88,144.34,17.94,0.42,2.15,29.0,20.55,24.77,29.55,13.63,35.96,22.33
2021,7,17,6.87,7.67,0.61,415.47,134.47,148.83,17.51,0.43,2.2,28.15,22.61,25.37,28.4,10.24,33.87,23.62
2021,7,18,5.82,7.54,0.52,422.06,112.45,143.84,14.84,0.37,1.83,27.06,20.87,23.97,27.39,11.08,33.0,21.92
2021,7,19,4.27,7.31,0.38,400.63,83.02,137.35,11.02,0.26,1.3,23.55,17.6,20.58,23.7,8.65,28.8,20.15
2021,7,20,5.08,7.03,0.45,397.99,94.94,128.84,11.92,0.27,1.34,25.08,16.7,20.89,25.36,14.55,32.36,17.81
2021,7,21,6.16,6.73,0.55,402.27,113.57,123.11,13.67,0.31,1.56,27.04,18.86,22.94,27.33,14.33,34.09,19.76
2021,7,22,6.71,7.23,0.6,381.95,122.7,131.48,15.02,0.34,1.71,24.68,15.33,20.01,24.74,9.83,29.76,19.94
2021,7,23,6.5,7.39,0.59,399.77,123.26,139.02,15.64,0.36,1.81,25.03,15.4,20.22,25.29,12.54,31.87,19.33
2021,7,24,5.2,7.25,0.47,412.95,101.26,138.82,13.32,0.33,1.63,24.9,18.26,21.58,25.32,13.33,31.17,17.84
2021,7,25,5.49,7.06,0.5,425.95,105.46,133.61,13.64,0.34,1.68,26.08,20.9,23.49,26.22,10.51,31.58,21.07
2021,7,26,4.69,7.0,0.43,425.2,92.04,134.4,12.15,0.3,1.47,25.56,22.15,23.86,25.64,7.82,29.81,21.99
2021,7,27,6.86,7.25,0.62,410.68,130.93,137.71,16.59,0.38,1.92,27.94,21.84,24.89,28.23,12.88,34.51,21.64
2021,7,28,6.98,7.23,0.64,406.73,132.66,136.91,16.59,0.39,1.97,28.2,20.53,24.37,28.62,12.3,34.7,22.4
2021,7,29,6.05,6.66,0.55,416.72,113.57,124.16,13.93,0.34,1.67,27.63,20.52,24.08,27.97,12.12,34.07,21.94
2021,7,30,6.11,7.02,0.56,426.42,116.88,133.18,14.85,0.36,1.83,28.42,20.31,24.37,28.71,12.06,34.87,22.81
2021,7,31,5.42,7.07,0.5,409.88,102.01,131.23,13.18,0.32,1.61,25.13,17.51,21.32,25.69,11.56,30.99,19.43
2021,8,1,3.53,6.61,0.33,413.34,69.26,124.59,9.22,0.22,1.08,24.6,20.98,22.79,24.3,7.62,28.74,21.12
2021,8,2,7.0,7.27,0.65,369.66,129.3,133.51,16.13,0.38,1.9,23.57,16.45,20.01,23.94,10.76,29.55,18.8
2021,8,3,2.97,6.74,0.27,386.7,58.58,123.38,7.88,0.19,0.93,21.98,17.43,19.7,22.05,6.97,25.82,18.85
2021,8,4,5.27,6.77,0.49,379.59,98.57,123.94,12.36,0.29,1.46,21.91,17.3,19.61,22.08,9.65,27.62,17.97
2021,8,5,7.32,7.43,0.69,362.39,137.2,138.77,17.18,0.39,1.98,23.63,15.79,19.71,24.22,14.22,31.02,16.8
2021,8,6,7.28,7.59,0.69,376.05,136.92,142.09,17.38,0.39,1.96,24.49,16.82,20.65,24.93,14.66,32.18,17.51
2021,8,7,1.27,6.97,0.12,413.96,27.07,136.55,4.04,0.09,0.44,22.05,20.67,21.36,22.07,6.7,25.21,18.51
2021,8,8,6.6,7.22,0.62,386.65,125.48,136.22,16.11,0.4,2.01,23.37,16.33,19.85,23.48,15.59,31.94,16.33
2021,8,9,6.89,7.02,0.66,393.8,131.05,133.15,16.38,0.38,1.9,25.37,19.71,22.54,25.53,15.0,32.65,17.65
2021,8,10,6.55,6.9,0.62,410.27,127.2,133.57,16.09,0.38,1.95,27.32,22.36,24.84,27.57,12.28,33.85,21.58
2021,8,11,6.86,6.97,0.66,417.59,132.57,134.29,16.66,0.4,2.01,28.11,22.78,25.44,28.42,13.4,35.67,22.28
2021,8,12,6.81,6.92,0.66,415.59,130.82,132.74,16.35,0.39,1.96,28.84,22.93,25.88,29.09,13.07,35.92,22.85
2021,8,13,6.75,6.94,0.65,420.84,131.02,134.25,16.55,0.39,1.96,29.12,22.8,25.96,29.4,12.88,36.39,23.51
2021,8,14,6.07,6.85,0.59,420.66,118.78,133.35,15.3,0.37,1.84,27.68,23.21,25.44,27.81,11.06,34.3,23.24
2021,8,15,3.95,6.69,0.38,427.22,79.06,130.97,10.98,0.27,1.38,26.19,23.0,24.59,26.07,8.64,31.33,22.69
2021,8,16,4.15,6.9,0.41,417.41,83.01,135.3,11.49,0.3,1.55,25.31,23.3,24.3,25.38,6.03,28.84,22.81
2021,8,17,4.64,6.93,0.45,420.36,91.35,135.43,12.51,0.34,1.73,25.99,23.08,24.54,26.12,8.39,30.73,22.33
2021,8,18,4.88,6.8,0.48,419.86,96.26,132.95,12.83,0.34,1.71,26.7,24.47,25.58,26.7,6.46,30.47,24.01
2021,8,19,6.5,6.93,0.65,413.23,126.27,134.57,16.23,0.4,2.04,28.26,22.61,25.43,28.11,11.89,34.36,22.47
2021,8,20,4.22,6.52,0.42,421.58,83.1,126.36,11.2,0.28,1.4,25.39,22.55,23.97,25.52,7.59,29.58,22.0
2021,8,21,5.97,6.73,0.6,395.3,114.93,129.29,14.75,0.34,1.71,25.31,21.46,23.38,25.44,9.48,30.2,20.72
2021,8,22,5.76,6.81,0.58,400.48,111.33,130.77,14.53,0.34,1.73,25.69,21.27,23.48,25.71,11.02,31.96,20.94
2021,8,23,6.39,6.68,0.65,410.48,123.75,129.26,15.69,0.36,1.82,26.52,20.69,23.61,26.48,13.11,33.56,20.46
2021,8,24,6.58,6.57,0.67,405.71,125.93,125.75,15.66,0.34,1.73,28.4,19.9,24.15,27.49,13.19,35.23,22.05
2021,8,25,6.38,6.5,0.65,405.64,122.95,125.24,15.42,0.35,1.78,28.51,19.28,23.89,27.8,14.92,36.9,21.98
2021,8,26,6.33,6.51,0.65,404.48,121.92,125.41,15.33,0.36,1.79,27.91,21.69,24.8,28.01,13.32,35.08,21.76
2021,8,27,6.38,6.48,0.66,404.81,123.52,125.63,15.51,0.36,1.83,27.56,22.44,25.0,27.73,11.17,33.55,22.37
2021,8,28,6.36,6.52,0.66,408.34,123.23,126.22,15.53,0.38,1.88,27.82,22.33,25.07,28.07,12.57,34.48,21.92
2021,8,29,4.03,6.29,0.42,422.7,79.21,121.77,10.73,0.27,1.34,26.72,22.59,24.65,26.9,8.86,31.67,22.8
2021,8,30,6.18,6.45,0.65,414.43,121.11,126.11,15.5,0.38,1.88,27.22,22.47,24.84,27.39,11.41,33.48,22.07
2021,8,31,4.19,6.24,0.45,412.59,81.61,120.39,10.85,0.27,1.35,26.41,21.31,23.86,26.45,10.12,31.73,21.62
2021,9,1,3.63,6.25,0.38,421.14,72.8,122.55,10.08,0.26,1.3,24.95,22.68,23.82,24.98,11.16,30.12,18.96
2021,9,2,6.91,6.91,0.73,332.27,127.54,127.27,15.97,0.38,-999.0,20.55,13.41,16.98,20.67,10.66,26.26,15.6
2021,9,3,6.75,6.81,0.73,325.33,124.86,125.78,15.59,0.34,-999.0,19.61,13.38,16.5,19.78,13.48,26.65,13.16
2021,9,4,6.12,6.59,0.66,351.44,115.35,124.06,14.69,0.34,1.7,21.26,14.03,17.65,21.15,13.83,28.14,14.31
2021,9,5,5.64,6.26,0.61,388.44,108.09,119.78,13.88,0.34,1.72,22.92,17.3,20.11,23.04,12.83,29.56,16.73
2021,9,6,5.18,6.32,0.56,384.75,98.64,120.12,12.77,0.31,1.56,23.83,15.9,19.87,23.38,11.6,29.92,18.32
2021,9,7,6.16,6.39,0.68,347.76,113.58,117.66,14.13,0.32,1.6,23.14,15.06,19.1,23.31,15.28,31.08,15.8
2021,9,8,4.4,6.0,0.48,389.23,84.73,115.05,10.88,0.24,1.21,23.89,21.03,22.46,23.94,10.22,29.15,18.94
2021,9,9,1.85,5.77,0.2,384.59,38.35,110.23,5.56,0.12,0.63,21.93,19.2,20.56,21.98,8.47,26.23,17.76
2021,9,10,6.24,6.44,0.7,330.11,115.33,118.7,14.48,0.31,1.58,20.52,13.02,16.77,19.94,11.82,26.33,14.51
2021,9,11,5.63,5.92,0.63,346.54,103.55,108.96,12.76,0.27,1.38,20.99,13.74,17.37,20.59,12.76,27.49,14.73
2021,9,12,5.6,5.61,0.63,368.59,103.83,104.45,12.41,0.26,1.27,22.83,16.09,19.46,22.98,15.54,31.03,15.49
2021,9,13,5.3,5.27,0.61,384.73,96.45,96.52,11.31,0.24,1.21,25.86,17.71,21.79,25.67,16.32,34.75,18.43
2021,9,14,5.02,5.27,0.58,392.7,92.58,97.45,11.07,0.24,1.23,25.76,18.35,22.05,25.83,13.36,33.34,19.99
2021,9,15,5.35,5.65,0.62,389.46,100.2,106.33,12.36,0.27,1.38,25.45,18.93,22.19,25.68,13.3,32.48,19.18
2021,9,16,3.2,5.53,0.38,410.38,63.26,106.42,8.65,0.2,1.05,24.26,21.05,22.66,24.26,6.77,28.16,21.39
2021,9,17,2.82,5.59,0.34,411.73,56.36,108.95,7.94,0.19,0.98,24.56,20.93,22.75,24.83,8.89,29.9,21.02
2021,9,18,4.89,5.63,0.58,395.85,94.59,109.06,11.99,0.27,1.4,25.55,19.18,22.36,25.45,11.86,31.87,20.02
2021,9,19,5.57,5.77,0.66,386.38,106.0,109.85,13.21,0.3,1.51,25.04,18.6,21.82,25.4,12.84,32.23,19.39
2021,9,20,5.13,5.94,0.62,372.76,96.2,111.35,12.4,0.28,1.44,22.74,16.26,19.5,23.19,10.91,29.01,18.1
2021,9,21,3.85,5.69,0.47,394.07,75.04,110.2,10.16,0.23,1.22,23.17,19.19,21.18,23.37,11.78,29.48,17.7
2021,9,22,2.44,5.39,0.3,412.41,49.43,105.89,7.08,0.18,0.91,23.59,21.94,22.76,23.54,4.7,26.4,21.7
2021,9,23,5.18,5.56,0.64,354.75,97.45,104.62,12.23,0.27,1.33,20.45,15.31,17.88,20.52,10.88,25.15,14.27
2021,9,24,6.12,6.07,0.76,296.88,110.66,110.02,13.62,0.29,-999.0,17.83,10.07,13.95,17.23,13.41,24.52,11.11
2021,9,25,5.56,5.86,0.7,311.43,101.55,107.23,12.68,0.28,1.41,18.11,9.73,13.91,17.03,12.91,24.45,11.55
2021,9,26,5.88,5.83,0.74,312.85,108.95,108.33,13.44,0.29,1.43,17.83,10.47,14.15,17.84,12.24,24.51,12.27
2021,9,27,5.66,5.64,0.72,332.73,107.09,106.82,13.2,0.27,1.34,19.02,12.34,15.68,19.16,16.34,27.42,11.08
2021,9,28,4.27,5.32,0.55,369.28,80.86,100.41,10.25,0.21,1.07,21.67,16.02,18.85,21.76,14.64,29.74,15.1
2021,9,29,5.14,5.42,0.66,348.44,96.33,101.8,11.94,0.24,1.21,19.58,12.93,16.25,19.74,11.0,24.96,13.96
2021,9,30,5.5,5.55,0.72,325.96,102.02,103.16,12.54,0.25,1.25,18.01,11.05,14.53,17.54,14.24,25.6,11.37
2021,10,1,5.51,5.5,0.73,315.8,101.3,101.28,12.32,0.25,1.23,17.76,11.19,14.48,17.51,13.62,24.87,11.24
2021,10,2,5.17,5.29,0.68,345.36,96.39,99.01,11.84,0.24,1.22,19.34,14.8,17.07,19.57,17.46,28.34,10.88
2021,10,3,4.46,4.98,0.59,377.76,84.6,94.61,10.69,0.23,1.2,21.87,17.05,19.45,22.03,14.36,30.19,15.83
2021,10,4,4.05,4.88,0.55,386.63,78.46,94.51,10.18,0.23,1.19,22.87,18.56,20.71,22.98,10.62,29.32,18.7
2021,10,5,3.9,4.9,0.53,394.69,75.45,94.62,9.82,0.21,1.1,23.67,18.87,21.27,23.96,11.95,30.48,18.52
2021,10,6,1.89,4.79,0.26,398.95,38.29,93.28,5.55,0.12,0.66,21.62,20.23,20.93,21.62,7.16,25.65,18.48
2021,10,7,2.16,4.87,0.3,387.95,42.98,93.61,6.18,0.14,0.75,19.99,17.37,18.69,20.15,8.32,25.33,17.01
2021,10,8,2.85,4.85,0.4,387.16,55.73,93.02,7.65,0.16,0.86,20.9,17.43,19.16,21.18,10.71,27.01,16.3
2021,10,9,1.5,4.68,0.21,379.2,31.01,90.2,4.58,0.1,0.52,18.84,17.55,18.19,18.82,3.77,20.9,17.13
2021,10,10,2.68,4.72,0.38,381.21,52.0,90.67,6.96,0.14,0.7,20.88,17.31,19.1,21.02,9.69,26.76,17.07
2021,10,11,1.83,4.76,0.27,380.43,36.17,90.09,5.12,0.11,0.58,19.62,16.04,17.83,19.9,8.67,25.23,16.55
2021,10,12,2.47,4.7,0.36,374.88,47.82,89.19,6.27,0.12,0.64,19.97,17.17,18.57,20.08,8.5,25.23,16.73
2021,10,13,2.92,4.71,0.42,377.02,55.77,89.15,7.52,0.16,0.83,21.1,17.08,19.09,20.94,9.8,26.83,17.03
2021,10,14,4.37,4.62,0.64,351.12,81.42,86.45,10.04,0.21,1.04,21.13,14.88,18.01,20.4,13.46,28.08,14.61
2021,10,15,3.44,4.52,0.51,369.84,65.58,86.65,8.44,0.18,0.91,22.1,15.78,18.94,21.91,14.01,29.92,15.9
2021,10,16,3.2,4.4,0.48,365.25,61.5,84.07,7.87,0.16,0.84,19.87,15.65,17.76,19.92,15.84,28.78,12.94
2021,10,17,4.39,4.79,0.66,298.48,79.31,86.68,9.79,0.2,0.97,13.74,5.25,9.5,13.91,10.91,19.71,8.8
2021,10,18,4.33,4.71,0.66,284.89,79.16,87.2,9.73,0.17,-999.0,13.77,4.98,9.37,13.83,14.09,21.74,7.66
2021,10,19,4.45,4.66,0.69,296.24,81.79,86.73,10.03,0.19,-999.0,14.25,5.89,10.07,14.33,17.53,23.87,6.33
2021,10,20,4.73,4.68,0.73,304.46,85.57,85.31,10.25,0.18,0.9,16.24,8.16,12.2,16.23,16.44,25.88,9.44
2021,10,21,4.59,4.54,0.72,320.05,83.86,83.55,10.07,0.18,0.9,17.4,9.85,13.62,17.48,17.59,26.45,8.87
2021,10,22,2.21,4.15,0.35,368.44,42.53,77.57,5.84,0.12,0.57,18.18,13.26,15.73,17.58,9.95,22.4,12.44
2021,10,23,3.59,4.2,0.58,328.31,65.97,77.23,8.2,0.15,0.76,15.4,9.62,12.51,15.33,13.36,22.58,9.22
2021,10,24,3.86,4.25,0.62,346.11,72.48,80.26,8.92,0.17,0.87,16.69,10.19,13.44,16.85,15.02,25.48,10.45
2021,10,25,2.6,4.0,0.42,372.72,49.61,75.72,6.55,0.13,0.67,18.75,16.37,17.56,18.76,11.26,25.75,14.49
2021,10,26,3.65,4.2,0.6,328.32,67.35,77.77,8.39,0.15,0.74,15.47,9.11,12.29,15.47,10.9,21.06,10.16
2021,10,27,4.25,4.22,0.71,311.94,79.28,79.45,9.54,0.16,0.81,14.66,8.67,11.67,14.75,13.1,22.69,9.59
2021,10,28,2.45,4.04,0.41,345.0,47.1,75.94,6.37,0.13,0.66,14.78,11.63,13.2,14.91,11.52,20.66,9.15
2021,10,29,2.03,3.89,0.34,375.1,39.29,74.23,5.34,0.11,0.57,17.93,15.98,16.95,17.89,9.98,23.79,13.81
2021,10,30,2.72,4.03,0.47,325.7,50.97,75.21,6.7,0.12,0.65,13.32,9.83,11.58,13.44,9.27,18.55,9.28
2021,10,31,3.53,4.0,0.61,311.36,65.87,75.09,8.08,0.14,0.69,13.68,10.01,11.85,13.67,12.8,21.24,8.44
2021,11,1,3.84,3.98,0.67,294.62,69.84,72.98,8.31,0.15,0.72,11.79,6.54,9.16,11.62,11.54,18.74,7.2
2021,11,2,0.87,3.79,0.16,329.03,17.28,70.71,2.56,0.05,0.24,8.51,7.53,8.02,7.93,6.8,11.99,5.2
2021,11,3,4.1,4.1,0.73,275.12,72.44,72.92,8.52,0.14,0.7,6.99,1.69,4.34,7.23,9.92,12.4,2.48
2021,11,4,1.83,3.87,0.33,287.2,35.13,70.0,4.91,0.09,0.41,5.76,1.57,3.66,5.55,8.46,10.1,1.64
2021,11,5,3.86,3.98,0.7,253.79,67.45,70.03,7.97,0.11,0.55,5.24,-0.44,2.4,5.27,13.14,12.59,-0.54
2021,11,6,2.16,3.78,0.4,297.43,39.41,68.32,5.11,0.08,0.39,6.92,3.48,5.2,6.83,11.72,12.9,1.18
2021,11,7,2.99,3.92,0.55,283.59,53.3,69.33,6.82,0.11,0.54,7.94,3.18,5.55,7.83,7.45,12.43,4.98
2021,11,8,3.67,3.81,0.69,277.45,66.41,69.38,7.88,0.13,-999.0,10.45,4.92,7.69,9.16,17.05,19.79,2.74
2021,11,9,3.9,3.85,0.73,280.43,69.88,69.6,8.18,0.15,-999.0,12.18,6.35,9.26,11.73,18.26,22.81,4.55
2021,11,10,3.4,3.6,0.65,299.99,61.33,65.26,7.3,0.14,-999.0,14.43,9.19,11.81,13.87,14.66,23.12,8.46
2021,11,11,2.89,3.49,0.55,311.05,53.2,64.27,6.66,0.12,0.57,13.13,11.13,12.13,12.94,11.43,18.8,7.37
2021,11,12,3.23,3.46,0.62,320.29,59.02,63.87,7.12,0.12,0.56,15.98,10.01,12.99,14.57,11.41,19.88,8.48
2021,11,13,3.55,3.67,0.7,262.65,63.06,65.66,7.51,0.11,0.53,8.04,1.47,4.76,7.9,13.91,15.26,1.36
2021,11,14,2.81,3.64,0.55,278.58,50.34,65.2,6.31,0.09,0.41,5.21,-0.94,2.14,5.26,13.38,12.18,-1.2
2021,11,15,3.71,3.68,0.74,250.21,65.45,65.51,7.66,0.1,0.5,5.69,-1.1,2.3,5.55,10.57,11.37,0.8
2021,11,16,2.97,3.46,0.6,288.59,54.25,63.48,6.63,0.08,0.41,6.88,0.1,3.49,6.19,13.94,14.82,0.88
2021,11,17,3.19,3.28,0.65,297.53,58.36,60.7,6.87,0.09,0.45,10.7,6.53,8.62,10.62,18.62,21.39,2.76
2021,11,18,3.41,3.38,0.7,322.3,62.7,62.92,7.34,0.11,0.52,14.72,10.25,12.48,14.47,15.3,23.01,7.71
2021,11,19,3.68,3.62,0.76,244.76,64.16,63.85,7.45,0.11,0.54,5.48,-2.25,1.62,5.44,11.3,10.61,-0.68
2021,11,20,2.85,3.46,0.59,251.9,50.25,61.12,6.19,0.09,0.41,3.07,-1.77,0.65,2.5,13.23,9.79,-3.44
2021,11,21,1.98,3.2,0.41,293.3,36.37,57.27,4.81,0.07,0.36,6.35,3.14,4.74,5.72,11.81,11.78,-0.03
2021,11,22,1.02,3.03,0.22,315.45,19.41,55.4,2.72,0.04,0.2,8.06,4.6,6.33,7.82,10.11,11.73,1.62
2021,11,23,3.53,3.48,0.75,223.25,60.52,60.55,6.91,0.08,0.41,1.13,-6.49,-2.68,1.08,11.02,7.47,-3.56
2021,11,24,3.3,3.34,0.71,238.25,58.2,59.77,6.67,0.08,-999.0,2.01,-5.77,-1.88,1.83,14.41,9.94,-4.45
2021,11,25,3.12,3.25,0.68,272.71,55.2,58.0,6.48,0.09,0.41,5.9,-0.59,2.65,5.8,17.5,15.99,-1.51
2021,11,26,3.14,3.27,0.69,264.23,55.01,57.81,6.41,0.09,0.47,6.25,-0.95,2.65,6.14,11.18,10.23,-0.95
2021,11,27,3.23,3.24,0.71,248.95,57.41,58.49,6.62,0.08,0.41,1.44,-5.1,-1.83,1.36,12.52,8.34,-4.17
2021,11,28,2.75,3.17,0.61,283.39,48.52,56.48,5.84,0.08,0.38,6.6,0.63,3.62,6.51,15.48,15.54,0.06
2021,11,29,3.23,3.29,0.72,244.88,56.16,57.86,6.45,0.08,0.38,3.4,-3.33,0.03,2.92,9.4,8.98,-0.43
2021,11,30,3.01,3.13,0.67,262.63,53.26,55.93,6.18,0.07,0.34,3.97,-2.35,0.81,3.5,16.09,13.01,-3.08
2021,12,1,2.55,3.09,0.58,282.72,45.55,55.53,5.54,0.07,0.33,6.94,2.3,4.62,6.71,16.05,15.72,-0.34
2021,12,2,2.34,2.92,0.53,305.84,42.52,53.62,5.27,0.06,0.3,11.68,6.95,9.32,11.4,13.59,19.32,5.73
2021,12,3,3.0,3.0,0.69,285.21,54.32,55.08,6.21,0.08,0.38,9.97,3.8,6.88,9.54,12.3,16.97,4.67
2021,12,4,2.33,2.86,0.53,292.11,41.91,51.62,5.18,0.07,0.34,7.73,5.1,6.41,6.74,10.1,14.37,4.26
2021,12,5,2.21,2.9,0.51,310.52,39.93,52.78,4.89,0.07,0.34,6.66,1.67,4.16,6.35,13.73,14.29,0.56
2021,12,6,2.62,2.78,0.61,316.65,48.52,52.19,5.73,0.08,0.4,12.33,7.87,10.1,12.12,16.73,20.85,4.13
2021,12,7,3.02,3.14,0.7,245.76,52.42,55.16,6.1,0.09,0.43,3.31,-5.66,-1.17,3.25,8.99,8.61,-0.38
2021,12,8,1.19,2.62,0.27,272.34,21.6,46.93,2.87,0.04,0.19,2.69,0.26,1.48,2.57,8.02,7.65,-0.38
2021,12,9,1.78,3.03,0.41,250.39,31.96,53.58,4.29,0.05,0.25,0.59,-3.7,-1.56,0.37,9.93,6.13,-3.79
2021,12,10,0.99,2.62,0.23,337.2,18.68,48.51,2.59,0.03,0.16,5.08,3.31,4.19,4.9,11.7,10.23,-1.48
2021,12,11,0.87,2.59,0.2,362.34,16.82,49.02,2.45,0.03,0.17,14.36,12.54,13.45,14.06,13.12,21.17,8.05
